ccode1,ccode2,year,cap_1,cap_2,alliance,contig,dyaddur,polity21,polity22,demdA,demdB,allied,jointdem,anyweak,hegemon,terrmid,lncapratdir,NEGOC,terrcontig
530,625,1997,.002853,.002354,4,1,41,1,-7,0,0,0,0,0,0,0,.1922551,0,0
530,740,1942,.002916,.061443,4,0,1,-5,1,0,0,0,0,0,0,0,-3.047897,0,0
531,522,1995,.000475,.000123,4,1,2,-6,-7,0,0,0,0,0,0,1,1.35113,0,1
531,530,1998,.000986,.003681,4,1,5,-6,1,0,0,0,0,0,0,1,-1.317283,1,1
531,625,1996,.00049,.002268,4,1,3,-6,-7,0,0,0,0,0,0,0,-1.532248,1,0
531,679,1995,.000475,.001366,4,0,2,-6,-2,0,0,0,0,0,0,1,-1.056327,0,0
531,679,1997,.000599,.001417,4,0,4,-6,-2,0,0,0,0,0,0,1,-.8610356,0,0
531,679,1999,.001874,.00147,4,0,6,-6,-2,0,0,0,0,0,0,0,.2428127,0,0
540,484,1995,.001465,.00036,4,1,20,-2,5,0,0,0,0,1,0,0,1.403506,0,0
540,484,1997,.00149,.000361,4,1,22,-3,-6,0,0,0,0,1,0,0,1.417653,0,0
540,490,1977,.000941,.002509,4,1,2,-7,-9,0,0,0,0,0,0,0,-.9806964,0,0
540,490,1997,.00149,.002938,4,1,22,-3,0,0,0,0,0,0,0,0,-.6789529,0,0
540,551,2001,.002016,.000787,-9,1,26,-3,5,0,0,,0,0,0,1,.9406424,0,1
540,571,1988,.001338,.0001,4,0,13,-7,8,0,1,0,0,1,0,0,2.593761,0,0
541,552,1975,.000711,.000873,4,1,0,-8,4,0,0,0,0,0,0,0,-.2052631,0,0
541,553,1986,.00119,.00043,4,1,11,-7,-9,0,0,0,0,0,0,0,1.017923,0,0
541,560,1983,.000983,.00741,4,1,8,-8,4,0,0,0,0,0,0,0,-2.019977,0,0
541,560,1987,.001151,.007874,2,1,12,-7,4,0,0,1,0,0,0,0,-1.922935,0,0
551,490,1983,.000787,.002528,4,1,19,-9,-9,0,0,0,0,0,0,0,-1.166955,0,0
551,552,1966,.000447,.000589,4,1,1,2,,0,0,0,0,0,0,0,-.2758676,0,0
551,553,1986,.000716,.00043,4,1,22,-9,-9,0,0,0,0,0,0,0,.509895,0,0
551,560,1973,.000683,.005471,4,0,9,-9,4,0,0,0,0,0,0,0,-2.080722,0,0
552,540,1979,.00105,.000952,4,0,4,4,-7,0,0,0,0,0,0,0,.0979804,0,0
552,551,1965,.000598,.000427,4,0,0,,2,0,0,0,0,0,0,0,.3368068,0,0
552,551,1969,.000596,.000517,4,1,4,,0,0,0,0,0,0,0,0,.1421979,0,0
552,551,1970,.00068,.000564,4,1,5,4,0,0,0,0,0,0,0,0,.1870386,0,0
552,551,1973,.000732,.000683,4,1,8,4,-9,0,0,0,0,0,0,0,.0692856,0,0
552,551,1974,.000785,.000685,4,1,9,4,-9,0,0,0,0,0,0,0,.1362648,0,0
552,551,1977,.000908,.000709,4,1,12,4,-9,0,0,0,0,0,0,0,.2473888,0,0
552,553,1986,.001078,.00043,4,0,21,1,-9,0,0,0,0,0,0,0,.9190775,0,0
552,571,1974,.000785,.00004,4,1,8,4,7,0,1,0,0,1,0,0,2.976804,0,0
552,571,1975,.000873,.000042,4,1,9,4,7,0,1,0,0,1,0,0,3.034266,0,0
552,571,1976,.000888,.000045,4,1,10,4,7,0,1,0,0,1,0,0,2.982309,0,0
552,571,1977,.000908,.000048,4,1,11,4,7,0,1,0,0,1,0,0,2.940043,0,0
552,571,1978,.000964,.000048,4,1,12,4,7,0,1,0,0,1,0,0,2.99989,0,0
560,40,1975,.006205,.002063,4,0,55,4,-7,0,0,0,0,0,0,0,1.101194,0,0
560,490,1977,.006727,.002509,4,0,17,4,-9,0,0,0,0,0,0,0,.9862451,0,0
560,541,1987,.007874,.001151,2,1,12,4,-7,0,0,1,0,1,0,0,1.922935,0,0
560,551,1968,.005445,.000505,4,0,4,4,0,0,0,0,0,1,0,0,2.377895,0,0
560,551,1971,.005651,.000626,4,0,7,4,0,0,0,0,0,1,0,0,2.200238,0,0
560,551,1974,.005713,.000685,4,0,10,4,-9,0,0,0,0,1,0,0,2.121081,0,0
560,551,1977,.006727,.000709,4,0,13,4,-9,0,0,0,0,1,0,0,2.250029,0,0
560,551,1978,.006891,.000672,4,0,14,4,-9,0,0,0,0,1,0,0,2.327713,0,0
560,551,1986,.007552,.000716,4,0,22,4,-9,0,0,0,0,1,0,0,2.355888,0,0
560,551,1987,.007874,.000718,4,0,23,4,-9,0,0,0,0,1,0,0,2.394852,0,0
560,552,1986,.007552,.001078,4,1,21,4,1,0,0,0,0,1,0,0,1.946705,0,0
560,552,1988,.007676,.001097,4,1,23,4,-6,0,0,0,0,1,0,0,1.945519,0,0
560,570,1982,.007552,.000069,4,1,16,4,-7,0,0,0,0,1,0,0,4.695461,0,0
560,570,1994,.008167,.000102,4,1,28,9,8,1,1,0,1,1,0,0,4.382884,0,0
560,571,1984,.00759,.000071,4,1,18,4,7,0,1,0,0,1,0,0,4.671907,0,0
560,571,1985,.007706,.000072,4,1,19,4,7,0,1,0,0,1,0,0,4.673089,0,0
560,571,1986,.007552,.00008,4,1,20,4,7,0,1,0,0,1,0,0,4.547541,0,0
560,571,1987,.007874,.000097,4,1,21,4,8,0,1,0,0,1,0,0,4.396611,0,0
560,571,1988,.007676,.0001,4,1,22,4,8,0,1,0,0,1,0,0,4.340684,0,0
560,572,1986,.007552,.000055,2,1,18,4,-10,0,0,1,0,1,0,0,4.922235,0,0
560,572,1988,.007676,.000053,2,1,20,4,-10,0,0,1,0,1,0,0,4.975562,0,0
570,560,1994,.000102,.008167,4,1,28,8,9,1,1,0,1,0,0,0,-4.382884,0,0
571,552,1969,.000027,.000596,4,1,3,7,,1,0,0,0,0,0,0,-3.094404,0,0
571,565,1997,.0002,.000141,4,1,7,9,6,1,1,0,1,0,0,1,.3495575,0,1
572,541,1994,.000063,.000956,4,1,19,-9,6,0,1,0,0,0,0,0,-2.719623,0,0
580,552,1966,.000467,.000589,4,0,1,-1,,0,0,0,0,0,0,0,-.2320969,0,0
600,40,1980,.00315,.002905,4,0,24,-8,-7,0,0,0,0,0,0,0,.0809691,0,0
600,230,1957,.001641,.01074,4,1,1,-5,-7,0,0,0,0,0,0,1,-1.878669,0,1
600,230,1961,.001826,.009841,4,1,5,-4,-7,0,0,0,0,0,0,1,-1.68443,0,1
600,230,1972,.002152,.011046,4,1,16,-9,-7,0,0,0,0,0,0,0,-1.635671,0,0
600,230,1973,.002224,.011278,4,1,17,-9,-7,0,0,0,0,0,0,0,-1.623547,1,0
600,230,1979,.002961,.011687,4,1,23,-8,9,0,1,0,0,0,0,0,-1.37295,0,0
600,230,1980,.00315,.01169,4,1,24,-8,9,0,1,0,0,0,0,0,-1.311331,0,0
600,435,1980,.00315,.000149,2,1,20,-8,-7,0,0,1,0,1,0,0,3.051211,0,0
600,435,1981,.0032,.000166,2,1,21,-8,-7,0,0,1,0,1,0,0,2.958918,0,0
600,435,1987,.003391,.000219,3,1,27,-8,-7,0,0,1,0,1,0,0,2.739808,0,0
600,540,1978,.002764,.000944,4,0,3,-8,-7,0,0,0,0,0,0,0,1.074308,0,0
600,615,1962,.001863,.001477,3,1,0,-4,-8,0,0,1,0,0,0,1,.2321751,0,1
600,615,1963,.001872,.00169,3,1,1,-3,-8,0,0,1,0,0,0,1,.1022789,0,1
600,615,1980,.00315,.003553,1,1,18,-8,-9,0,0,1,0,0,0,0,-.1203899,0,0
600,615,1984,.003137,.00549,1,1,22,-8,-9,0,0,1,0,0,0,0,-.5596613,0,0
615,230,1975,.002561,.011974,4,0,13,-9,-3,0,0,0,0,0,0,0,-1.54234,0,0
615,435,1975,.002561,.000088,3,1,13,-9,-7,0,0,1,0,1,0,0,3.370816,0,0
615,600,1975,.002561,.002446,1,1,13,-9,-9,0,0,1,0,0,0,0,.0459438,0,0
615,600,1979,.003314,.002961,1,1,17,-9,-8,0,0,1,0,0,0,0,.1126289,0,0
615,666,1968,.001902,.001728,4,0,6,-9,9,0,1,0,0,0,0,0,.0959413,0,0
616,220,1961,.000577,.030415,4,0,5,-9,5,0,0,0,0,0,0,0,-3.964849,1,0
616,620,1980,.000725,.002029,1,1,24,-9,-7,0,0,1,0,0,0,0,-1.029127,0,0
620,2,1973,.001042,.159125,4,0,22,-7,10,0,1,0,0,0,0,0,-5.028548,0,0
620,2,1982,.001921,.130822,4,0,31,-7,10,0,1,0,0,0,0,0,-4.220992,0,0
620,2,1986,.001776,.136907,4,0,35,-7,10,0,1,0,0,0,0,0,-4.344938,0,0
620,325,1978,.002168,.019738,4,0,27,-7,10,0,1,0,0,0,0,0,-2.208741,0,0
620,483,1976,.001447,.00031,4,1,16,-7,-7,0,0,0,0,1,0,1,1.540675,0,1
620,483,1977,.001567,.000301,4,1,17,-7,-7,0,0,0,0,1,0,1,1.649808,0,1
620,483,1983,.002182,.000278,1,1,23,-7,0,0,0,1,0,1,0,0,2.060376,0,0
620,483,1986,.001776,.000394,4,1,26,-7,-7,0,0,0,0,1,0,0,1.505768,0,0
620,483,1994,.002193,.000618,4,1,34,-7,-4,0,0,0,0,0,0,1,1.266537,0,1
620,616,1977,.001567,.000613,1,1,21,-7,-9,0,0,1,0,0,0,1,.9385533,0,1
620,616,1985,.001733,.000809,1,1,29,-7,-8,0,0,1,0,0,0,1,.7618104,0,1
620,625,1972,.000935,.001259,1,1,16,-7,-7,0,0,1,0,0,0,0,-.2975265,0,0
620,625,1979,.002209,.001668,1,1,23,-7,-7,0,0,1,0,0,0,0,.2809147,0,0
620,625,1981,.001316,.001838,1,1,25,-7,-7,0,0,1,0,0,0,0,-.3340812,0,0
620,625,1983,.002182,.001845,1,1,27,-7,-7,0,0,1,0,0,0,0,.1677627,0,0
620,625,1984,.002476,.00176,1,1,28,-7,-7,0,0,1,0,0,0,0,.3413305,0,0
620,651,1979,.002209,.007672,1,1,28,-7,-6,0,0,1,0,0,0,0,-1.245037,0,0
620,651,1984,.002476,.007983,4,1,33,-7,-6,0,0,0,0,0,0,0,-1.17067,0,0
620,651,1985,.001733,.008042,4,1,34,-7,-6,0,0,0,0,0,0,1,-1.534824,0,1
625,500,1968,.000945,.000603,4,1,6,7,-6,1,0,0,0,0,0,0,.4492677,0,0
625,500,1971,.001251,.000735,4,1,9,-7,-7,0,0,0,0,0,0,0,.531828,0,0
625,500,1989,.001883,.00093,4,1,27,-7,-7,0,0,0,0,0,0,0,.7054369,1,0
625,500,1997,.002354,.001129,4,1,35,-7,-4,0,0,0,0,0,0,0,.7347838,0,0
625,500,1998,.002394,.001155,4,1,36,-7,-4,0,0,0,0,0,0,0,.7288653,0,0
625,531,1994,.002236,.00054,4,1,1,-7,-6,0,0,0,0,1,0,0,1.420875,0,0
625,651,1993,.002172,.00885,1,1,37,-7,-6,0,0,1,0,0,0,1,-1.404769,0,1
625,651,1994,.002236,.008968,1,1,38,-7,-6,0,0,1,0,0,0,1,-1.388974,0,1
630,2,1979,.010069,.13785,3,0,124,0,10,0,1,1,0,0,0,0,-2.616705,0,0
630,2,1985,.011161,.139,4,0,130,-6,10,0,1,0,0,0,0,0,-2.522048,0,0
630,2,1986,.009092,.136907,4,0,131,-6,10,0,1,0,0,0,0,0,-2.711907,0,0
630,2,1991,.01107,.136481,4,0,136,-6,10,0,1,0,0,0,0,0,-2.511947,0,0
630,200,1984,.012157,.022033,4,0,129,-6,10,0,1,0,0,0,0,0,-.5946363,0,0
630,200,1985,.011161,.022762,4,0,130,-6,10,0,1,0,0,0,0,0,-.712667,0,0
630,200,1986,.009092,.023213,4,0,131,-6,10,0,1,0,0,0,0,0,-.9373175,0,0
630,220,1985,.011161,.017503,4,0,41,-6,8,0,1,0,0,0,0,0,-.4499468,0,0
630,220,1987,.009658,.018369,4,0,43,-6,9,0,1,0,0,0,0,0,-.6428778,0,0
630,255,1943,.003397,.153598,4,0,88,-1,-9,0,0,0,0,0,0,0,-3.811446,0,0
630,365,1918,.003121,.037405,4,1,63,0,-1,0,0,0,0,0,0,0,-2.483651,0,0
630,365,1921,.003458,.148514,1,1,66,-1,-1,0,0,1,0,0,0,1,-3.759989,0,1
630,365,1951,.005349,.173163,4,1,96,-1,-9,0,0,0,0,0,0,0,-3.477324,0,0
630,365,1978,.011276,.170097,4,1,123,-10,-7,0,0,0,0,0,0,0,-2.713692,0,0
630,365,1986,.009092,.173752,4,1,131,-6,-7,0,0,0,0,0,0,0,-2.950234,0,0
630,373,2001,.013321,.001428,-9,1,10,3,-7,0,0,,0,1,0,1,2.233067,0,1
630,640,1981,.008172,.009897,4,1,126,-4,-5,0,0,0,0,0,0,0,-.191518,0,0
630,640,1986,.009092,.012188,4,1,131,-6,7,0,1,0,0,0,0,0,-.2930568,0,0
630,640,1987,.009658,.012899,4,1,132,-6,7,0,1,0,0,0,0,0,-.2893631,0,0
630,640,1997,.013219,.016805,4,1,142,3,7,0,1,0,0,0,0,0,-.2400213,0,0
630,645,1934,.00499,.001113,4,1,2,-7,-4,0,0,0,0,1,0,1,1.500377,0,1
630,645,1959,.005673,.001764,3,1,27,-10,-5,0,0,1,0,0,0,0,1.168134,0,0
630,645,1961,.005965,.002128,4,1,29,-10,-5,0,0,0,0,0,0,1,1.030727,0,1
630,645,1969,.006669,.002418,4,1,37,-10,-7,0,0,0,0,0,0,0,1.014529,0,0
630,645,1971,.00697,.00266,4,1,39,-10,-7,0,0,0,0,0,0,1,.9632891,0,1
630,645,1973,.007804,.002792,4,1,41,-10,-7,0,0,0,0,0,0,0,1.027878,0,0
630,645,1989,.011693,.011257,4,1,57,-6,-9,0,0,0,0,0,0,0,.0380002,0,0
630,645,1992,.011351,.006164,4,1,60,-6,-9,0,0,0,0,0,0,0,.6105799,0,0
630,645,1993,.011599,.0064,4,1,61,-6,-9,0,0,0,0,0,0,0,.5946209,0,0
630,645,1994,.012507,.006638,4,1,62,-6,-9,0,0,0,0,0,0,0,.6334778,0,0
630,645,1996,.013125,.006621,4,1,64,-6,-9,0,0,0,0,0,0,0,.6842723,0,0
630,645,1997,.013219,.006165,4,1,65,3,-9,0,0,0,0,0,0,0,.762767,0,0
630,645,1999,.012861,.006486,4,1,67,3,-9,0,0,0,0,0,0,0,.6845535,0,0
630,670,1984,.012157,.008316,4,0,57,-6,-10,0,0,0,0,0,0,0,.3797238,0,0
630,670,1985,.011161,.007688,4,0,58,-6,-10,0,0,0,0,0,0,0,.3727648,0,0
630,670,1986,.009092,.007743,4,0,59,-6,-10,0,0,0,0,0,0,0,.1606057,0,0
630,670,1987,.009658,.007391,4,0,60,-6,-10,0,0,0,0,0,0,0,.2675236,0,0
630,680,1976,.011391,.000322,4,0,9,-10,-7,0,0,0,0,1,0,0,3.566027,0,0
630,690,1980,.008175,.001301,4,0,19,-2,-10,0,0,0,0,1,0,0,1.837947,0,0
630,690,1981,.008172,.00121,4,0,20,-4,-8,0,0,0,0,1,0,0,1.910093,0,0
630,690,1982,.010511,.001159,4,0,21,-6,-8,0,0,0,0,1,0,0,2.204865,0,0
630,690,1985,.011161,.001512,4,0,24,-6,-8,0,0,0,0,1,0,0,1.998992,0,0
630,690,1986,.009092,.001485,4,0,25,-6,-10,0,0,0,0,1,0,0,1.81198,0,0
630,690,1987,.009658,.001454,4,0,26,-6,-10,0,0,0,0,1,0,0,1.893468,0,0
630,692,1986,.009092,.000514,4,0,15,-6,-10,0,0,0,0,1,0,0,2.872927,0,0
630,692,1988,.011605,.0005,4,0,17,-6,-10,0,0,0,0,1,0,0,3.144583,0,0
630,694,1986,.009092,.000485,4,0,15,-6,-10,0,0,0,0,1,0,0,2.931001,0,0
630,694,1987,.009658,.000422,4,0,16,-6,-10,0,0,0,0,1,0,0,3.130537,0,0
630,696,1986,.009092,.001536,4,0,15,-6,-8,0,0,0,0,1,0,0,1.778213,0,0
630,696,1987,.009658,.001538,4,0,16,-6,-8,0,0,0,0,1,0,0,1.837304,0,0
630,696,1988,.011605,.001485,4,0,17,-6,-8,0,0,0,0,1,0,0,2.056021,0,0
630,696,1992,.011351,.001853,4,0,21,-6,-8,0,0,0,0,1,0,1,1.8125,0,0
630,700,1979,.010069,.001475,4,1,59,0,-7,0,0,0,0,1,0,0,1.920803,0,0
630,700,1983,.010387,.001194,4,1,63,-6,-7,0,0,0,0,1,0,0,2.163246,0,0
630,700,1995,.012885,.001232,4,1,75,-6,0,0,0,0,0,1,0,0,2.347425,0,0
630,700,1999,.012861,.004156,4,1,79,3,-7,0,0,0,0,0,0,0,1.129646,0,0
630,740,1945,.00332,.052876,4,0,85,-1,,0,0,0,0,0,0,0,-2.767985,0,0
640,200,1906,.017748,.123381,4,0,90,-10,8,0,1,0,0,0,0,1,-1.939004,0,0
640,200,1934,.008802,.080428,4,0,118,-7,10,0,1,0,0,0,0,0,-2.212383,0,0
640,220,1881,.022399,.110536,4,0,65,-10,7,0,1,0,0,0,0,0,-1.596325,0,0
640,220,1937,.007649,.047534,1,0,121,-7,10,0,1,1,0,0,0,1,-1.82687,0,0
640,220,1938,.007826,.045569,1,0,122,-7,10,0,1,1,0,0,0,1,-1.761776,1,0
640,255,1944,.005279,.136213,2,0,128,-7,-9,0,0,1,0,0,0,0,-3.250483,0,0
640,325,1910,.017344,.030569,4,0,94,-1,-1,0,0,0,0,0,0,0,-.5667399,0,0
640,345,1992,.013488,.002224,4,0,48,9,-5,1,0,0,0,1,0,0,1.802493,0,0
640,345,1993,.014112,.00193,4,0,49,8,-7,1,0,0,0,1,0,0,1.989506,0,0
640,345,2000,.015602,.002245,4,0,56,7,7,1,1,0,1,1,0,0,1.938694,0,0
640,350,1878,.026685,.001692,4,1,50,-10,9,0,1,0,0,1,0,0,2.75819,0,0
640,350,1882,.020035,.002574,4,1,54,-10,10,0,1,0,0,1,0,1,2.05202,0,1
640,350,1909,.019117,.001837,4,1,81,-1,10,0,1,0,0,1,0,0,2.342444,0,0
640,350,1958,.007521,.002502,1,1,14,4,4,0,0,1,0,0,0,1,1.100609,0,1
640,350,1963,.007526,.00258,1,1,19,9,4,1,0,1,0,0,0,0,1.070574,0,0
640,350,1967,.008124,.002545,1,1,23,8,-7,1,0,1,0,0,0,0,1.160692,1,0
640,350,1974,.008761,.002988,1,1,30,9,1,1,0,1,0,0,0,0,1.075706,0,0
640,350,1976,.010028,.003226,1,1,32,9,8,1,1,1,1,0,0,1,1.134138,0,1
640,350,1978,.009976,.003215,1,1,34,9,8,1,1,1,1,0,0,1,1.132355,0,1
640,350,1981,.009897,.003185,1,1,37,-5,8,0,1,1,0,0,0,1,1.133779,0,1
640,350,1982,.010174,.003145,1,1,38,-5,8,0,1,1,0,0,0,1,1.174021,0,1
640,350,1984,.01078,.002971,1,1,40,7,8,1,1,1,1,0,0,1,1.288794,0,1
640,350,1986,.012188,.002909,1,1,42,7,10,1,1,1,1,1,0,1,1.432642,0,1
640,350,1989,.012192,.003171,1,1,45,9,10,1,1,1,1,0,0,1,1.346733,0,1
640,350,1994,.015334,.003394,1,1,50,8,10,1,1,1,1,1,0,1,1.508063,0,1
640,350,1995,.015427,.00381,1,1,51,8,10,1,1,1,1,1,0,1,1.39849,0,1
640,350,1997,.016805,.003971,1,1,53,7,10,1,1,1,1,1,0,1,1.442658,0,1
640,350,1999,.017166,.003928,1,1,55,7,10,1,1,1,1,1,0,1,1.4748,0,1
640,350,2000,.015602,.003634,1,1,56,7,10,1,1,1,1,1,0,1,1.457065,0,1
640,352,1965,.007964,.000224,1,0,5,8,0,1,0,1,0,1,0,0,3.571041,0,0
640,352,1967,.008124,.000165,1,0,7,8,0,1,0,1,0,1,0,0,3.896632,1,0
640,352,1974,.008761,.000147,1,1,14,9,10,1,1,1,1,1,0,0,4.087633,0,0
640,352,1986,.012188,.000176,4,1,26,7,10,1,1,0,1,1,0,0,4.237723,0,0
640,352,1988,.012942,.000176,4,1,28,7,10,1,1,0,1,1,0,0,4.297749,0,0
640,352,1993,.014112,.000259,4,1,33,8,10,1,1,0,1,1,0,1,3.997953,0,1
640,352,1994,.015334,.000256,4,1,34,8,10,1,1,0,1,1,0,1,4.09265,0,1
640,352,1996,.016217,.000247,4,1,36,8,10,1,1,0,1,1,0,1,4.184427,0,1
640,355,1908,.016451,.002743,4,1,0,-4,-9,0,0,0,0,1,0,1,1.791334,0,1
640,355,1935,.007776,.001574,2,1,27,-7,-10,0,0,1,0,1,0,0,1.597422,0,0
640,355,1952,.007616,.002859,4,1,44,7,-7,1,0,0,0,0,0,0,.9797794,0,0
640,355,1986,.012188,.003509,4,1,78,7,-7,1,0,0,0,0,0,0,1.245121,0,0
640,355,1987,.012899,.003554,4,1,79,7,-7,1,0,0,0,0,0,0,1.289076,0,0
640,365,1817,.062218,.157399,4,1,1,-10,-10,0,0,0,0,0,0,0,-.9281396,0,0
640,365,1918,.006647,.037405,4,1,102,,-1,0,0,0,0,0,0,0,-1.727639,0,0
640,365,1940,.003962,.137345,4,1,124,-7,-9,0,0,0,0,0,0,0,-3.545747,0,0
640,365,1996,.016217,.059208,4,0,180,8,4,1,0,0,0,0,0,1,-1.294997,0,0
640,365,2000,.015602,.052663,4,0,184,7,7,1,1,0,1,0,0,0,-1.216514,0,0
640,630,1907,.018178,.003928,4,1,52,-10,0,0,0,0,0,1,0,0,1.532082,0,0
640,630,1914,.01215,.004492,4,1,59,-1,0,0,0,0,0,0,0,0,.9950311,0,0
640,630,1996,.016217,.013125,4,1,141,8,-6,1,0,0,0,0,0,0,.2115413,0,0
640,630,1999,.017166,.012861,4,1,144,7,3,1,0,0,0,0,0,0,.2887312,0,0
640,630,2001,.014605,.013321,-9,1,146,7,3,1,0,,0,0,0,0,.0920222,0,0
640,645,1958,.007521,.00178,3,1,26,4,-5,0,0,1,0,1,0,0,1.441086,0,0
640,645,1991,.013551,.008353,4,1,59,9,-9,1,0,0,0,0,0,0,.4838396,0,0
640,645,1995,.015427,.006558,4,1,63,8,-9,1,0,0,0,0,0,0,.8554335,0,0
640,645,1996,.016217,.006621,4,1,64,8,-9,1,0,0,0,0,0,0,.8958137,0,0
640,645,1999,.017166,.006486,4,1,67,7,-9,1,0,0,0,0,0,0,.9732846,0,0
640,645,2000,.015602,.006547,4,1,68,7,-9,1,0,0,0,0,0,0,.8683922,0,0
640,645,2001,.014605,.006702,-9,1,69,7,-9,1,0,,0,0,0,0,.7789579,0,0
640,651,1959,.007368,.00628,4,1,22,4,-7,0,0,0,0,0,0,0,.1597764,0,0
640,652,1955,.006902,.000953,4,1,9,4,7,0,1,0,0,1,0,0,1.979952,0,0
640,652,1958,.007521,.001365,4,1,12,4,,0,0,0,0,1,0,0,1.706545,0,0
640,652,1962,.007145,.001234,4,1,1,9,-2,1,0,0,0,1,0,0,1.756152,0,0
640,652,1987,.012899,.00427,4,1,26,7,-9,1,0,0,0,0,0,0,1.105536,0,0
640,652,1998,.01705,.004009,4,1,37,7,-9,1,0,0,0,1,0,1,1.447608,0,1
645,2,1987,.010703,.135768,4,0,55,-9,10,0,1,0,0,0,0,0,-2.540423,0,0
645,2,1988,.011039,.136619,4,0,56,-9,10,0,1,0,0,0,0,0,-2.515762,0,0
645,200,1984,.009976,.022033,4,0,52,-9,10,0,1,0,0,0,0,0,-.7923592,0,0
645,200,1988,.011039,.024013,4,0,56,-9,10,0,1,0,0,0,0,0,-.7771608,0,0
645,255,1943,.001817,.153598,4,0,11,-4,-9,0,0,0,0,0,0,0,-4.437152,0,0
645,325,1943,.001817,.021931,4,0,11,-4,0,0,0,0,0,0,0,0,-2.490714,0,0
645,630,1953,.001384,.00394,2,1,21,-4,-4,0,0,1,0,0,0,0,-1.046203,0,0
645,630,1965,.002452,.006344,4,1,33,-5,-10,0,0,0,0,0,0,0,-.9506055,0,0
645,630,1966,.002511,.006213,4,1,34,-5,-10,0,0,0,0,0,0,0,-.9059628,0,0
645,630,1969,.002418,.006669,4,1,37,-7,-10,0,0,0,0,0,0,1,-1.014529,0,1
645,630,1970,.002369,.006766,4,1,38,-7,-10,0,0,0,0,0,0,1,-1.049442,0,1
645,630,1974,.003196,.009688,4,1,42,-7,-10,0,0,0,0,0,0,0,-1.108988,0,0
645,630,1979,.005924,.010069,4,1,47,-9,0,0,0,0,0,0,0,0,-.5304495,0,0
645,630,1980,.00588,.008175,4,1,48,-9,-2,0,0,0,0,0,0,1,-.3295239,0,1
645,630,1989,.011257,.011693,4,1,57,-9,-6,0,0,0,0,0,0,0,-.0380002,0,0
645,640,1962,.002107,.007145,4,1,30,-5,9,0,1,0,0,0,0,0,-1.221148,0,0
645,640,1965,.002452,.007964,4,1,33,-5,8,0,1,0,0,0,0,0,-1.178027,0,0
645,640,1984,.009976,.01078,4,1,52,-9,7,0,1,0,0,0,0,0,-.0775104,0,0
645,640,1985,.01003,.011378,4,1,53,-9,7,0,1,0,0,0,0,0,-.1261011,0,0
645,640,1987,.010703,.012899,4,1,55,-9,7,0,1,0,0,0,0,0,-.1866257,0,0
645,651,1959,.001764,.00628,1,1,22,-5,-7,0,0,1,0,0,0,0,-1.269786,0,0
645,652,1976,.004013,.002803,1,1,15,-7,-9,0,0,1,0,0,0,0,.3588489,0,0
645,663,1970,.002369,.000831,1,1,24,-7,-9,0,0,1,0,0,0,0,1.047593,0,0
645,666,1948,.001297,.001413,4,0,0,-4,10,0,1,0,0,0,0,1,-.0856613,0,0
645,666,1990,.012707,.003016,4,0,42,-9,9,0,1,0,0,1,0,0,1.438222,0,0
645,690,1961,.002128,.000681,1,1,0,-5,,0,0,1,0,0,0,1,1.139375,0,1
645,690,1967,.002357,.001246,1,1,6,-5,-9,0,0,1,0,0,0,1,.6374512,0,1
645,690,1972,.002659,.001413,1,1,11,-7,-8,0,0,1,0,0,0,1,.6322349,0,1
645,690,1975,.003554,.001278,1,1,14,-7,-8,0,0,1,0,0,0,1,1.022777,1,1
645,690,1985,.01003,.001512,1,1,24,-9,-8,0,0,1,0,1,0,0,1.892147,0,0
645,690,1990,.012707,.003571,1,1,29,-9,,0,0,1,0,0,0,1,1.269307,0,1
645,690,1991,.008353,.003653,1,1,30,-9,-9,0,0,1,0,0,0,0,.8270719,0,0
645,690,1992,.006164,.006953,1,1,31,-9,-7,0,0,1,0,0,0,1,-.1204473,0,1
645,690,1999,.006486,.001399,1,1,38,-9,-7,0,0,1,0,1,0,1,1.533888,0,1
645,692,1986,.009667,.000514,1,0,15,-9,-10,0,0,1,0,1,0,0,2.93425,0,0
645,740,1943,.001817,.060228,4,0,11,-4,1,0,0,0,0,0,0,0,-3.500951,0,0
645,740,1991,.008353,.053246,4,0,39,-9,10,0,1,0,0,0,0,0,-1.852302,0,0
651,2,1964,.006052,.20316,4,0,27,-7,10,0,1,0,0,0,0,0,-3.513605,0,0
651,255,1945,.005344,.079877,4,0,8,1,,0,0,0,0,0,0,0,-2.704514,0,0
651,352,1978,.008263,.000147,4,0,18,-6,10,0,1,0,0,1,0,0,4.02911,0,0
651,352,1983,.007923,.000163,4,0,23,-6,10,0,1,0,0,1,0,0,3.883775,1,0
651,620,1975,.008761,.001171,1,1,24,-7,-7,0,0,1,0,1,0,0,2.012452,0,0
651,620,1977,.008283,.001567,1,1,26,-6,-7,0,0,1,0,1,0,0,1.665042,0,0
651,620,1978,.008263,.002168,1,1,27,-6,-7,0,0,1,0,0,0,0,1.337983,0,0
651,620,1980,.007512,.002029,4,1,29,-6,-7,0,0,0,0,0,0,0,1.308959,0,0
651,625,1958,.005337,.000864,3,1,2,-7,-7,0,0,1,0,1,0,1,1.820846,0,1
651,625,1991,.008457,.001935,1,1,35,-6,-7,0,0,1,0,1,0,0,1.474887,0,0
651,625,1995,.00904,.002233,1,1,39,-6,-7,0,0,1,0,1,0,1,1.398313,0,1
